"","ID","Acari","Acentrella","Afghanurus","Agapetus","Allocosmoecus","Ameletus","Americorophium","Amiocentrus","Amphipoda","Ampumixis.dispar","Anafroptilum","Anagapetus","Ancylidae","Anisoptera","Antocha.monticola","Apatania","Apataniidae","Arctopsyche","Atherix","Attenella","Austrolimnophila","Baetis","Baetis.alius.group","Baetis.fuscatus.group","Baetis.rhodani.group","Blephariceridae","Brachycentridae","Brachycentrus","Brychius","Caecidotea","Calineuria.californica","Calopteryx","Capniidae","Caudatella","Ceratopogonidae","Ceratopogoninae","Cheilotrichia","Cheumatopsyche","Chironomidae","Chloroperlidae","Cinygma","Cinygmula","Claassenia.sabulosa","Cladocera","Cleptelmis.addenda","Clostoeca","Coenagrionidae","Copepoda","Cordulegaster","Corixidae","Corydalidae","Crangonyctidae","Crangonyx","Cryptochia","Culicidae","Cystobranchus.salmositicus","Dasyhelea","Decapoda","Dicosmoecus","Dicranota","Diphetor.hageni","Dixa","Dixella","Dixidae","Dolichopodidae","Dolophilodes","Doroneuria","Drunella.doddsii","Drunella.flavilinea_coloradensis","Drunella.grandis.group","Drunella.pelosa","Dytiscidae","Ecclisocosmoecus","Ecclisomyia","Empididae","Empididae.Genus.A","Eocosmoecus","Epeorus","Ephemerella.aurivillii","Ephemerella.excrucians.group","Ephemerella.tibialis","Ephemerellidae","Ephydridae","Epiphragma","Erioptera","Erpobdella","Farula","Forcipomyiinae","Gammarus","Gastropoda","Glossiphoniidae","Glossosoma","Glossosomatidae","Glutops","Gnorimosphaeroma","Goera","Goeracea","Goeridae","Gomphidae","Gonomyia","Gumaga","Gyrinidae","Haliplidae","Haliplus","Hemerodromiinae","Heptagenia","Heptageniidae","Hesperoconopa","Hesperoperla.pacifica","Heterlimnius.corpulentus","Heteroplectron","Hexatoma","Hirudinea","Holorusia.hespera","Hyalella","Hydatophylax","Hydraena","Hydraenidae","Hydrobiidae.s.l.","Hydrochus","Hydrophilidae","Hydropsyche","Hydropsychidae","Hydroptila","Hydrozoa","Ironodes","Isoperla","Isopoda","Kathroperla","Labiobaetis","Lara","Lepidoptera","Lepidostoma","Leptoceridae","Leuctridae","Limnephilidae","Limnephiloidea","Limnichidae","Limnophila","Limonia","Lipsothrix","Lymnaeidae","Malenka","Margaritifera.falcata","Maruina","Matriella.teresa","Megarcys","Meringodixa","Micrasema","Molophilus","Muscidae","Mystacides","Narpus","Neaviperla_.Suwallia","Nemata","Nematomorpha","Nemouridae","Neophylax","Neothremma","Ochthebius","Oligochaeta","Oligophlebodes","Onocosmoecus","Optioservus","Oreogeton","Ormosia","Ostracoda","Oxyethira","Pacifastacus","Palaemonidae","Paraleptophlebia.Bicornuta.Group","Paraleptophlebia_.Neoleptophlebia","Paraperla","Parapsyche","Parthina","Pedicia","Peltodytes","Perlidae","Perlinodes.aurea","Philopotamidae","Physidae","Pilaria","Planorbidae","Plecoptera","Pleuroceridae.s.l.","Plumiperla","Polycentropus.s.l.","Polychaeta","Prostoma","Protanyderus","Protoptila","Psephenidae","Psychodidae","Psychoglypha","Psychomyia","Pteronarcella","Pteronarcyidae","Pteronarcys","Ptilodactylidae","Ptychoptera","Ramellogammarus","Rhabdomastix","Rhithrogena","Rhyacophila","Sciomyzidae","Scirtidae","Serratella.levis_micheneri","Sialis","Simuliidae","Skwala","Soyedina","Sphaeriidae","Staphylinidae","Stratiomyidae","Stygobromus","Sweltsa","Syrphidae","Tabanidae","Taeniopterygidae","Thaumaleidae","Timpanoga.hecuba","Tipula","Tipulidae.s.l.","Trepaxonemata","Trichoptera","Tricorythodes","Ulomorpha","Unionidae","Visoka.cataractae","Wormaldia","Yoraperla","Zaitzevia","Zapada","Zapada.cinctipes","Zapada.columbiana","Zapada.frigida","Zapada.Oregonensis.Group","Clinocerinae","Kogotus.Rickera.Cultus","Uenoidae..s.l.","Site.Code","Visit.ID","Project","Stream.or.River","Subbasin","WRIA.Number","Visit.Date","Year","Basin","month","year","por","Sample.Code"
"1363","09COV1862_13",3.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40625,0,0,0,0,0,1.875,0,0,0,0,5.15625,0,0,84.84375,0,0,0,0,0,4.6875,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0,2.8125,2.34375,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,0,0,0,0,0,0,0,0,0,0,1.875,0,0,0,0,0,0,0,0,0,8.4375,0,0,0,0,0.46875,0,0,0,0,0,0,2.34375,0,0,0,0,0,7.5,0,0,43.125,0,0,0.46875,0,0,0,0,3.28125,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0,0,7.96875,0,0,0,0,0,16.40625,0,4.21875,0,0,0,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,21.5625,0,0,0,0,1.875,0,"09COV1862",5432,"Ambient Monitoring","Rock Creek tributary (Covington)","Covington Creek Subbasin",9,"2013-08-05",2013,"Duwamish - Green River Basin","08","2013",16,"09COV1862_13"
"1364","09COV1862_14",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0.5025,0,0,0,0,1.5,0,0,25.75,10.30125,0,0,0,0,4.75609756097561,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,1,1.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14754098360656,0,0,0,0,0,0,0,0,0,0,0,0,0.25125,0,0,0,0,0,0,0,8.04,0,0,0,0,0,0,0,0,0,1.58536585365854,0,2,0,2.26125,0.254098360655738,0,0,2,0,0,19.4207317073171,0,0,0,0,0,0,0,4,0,0,0,0,0,1.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5025,0,0,0,0,0,0,0,6.0983606557377,0,0,0,0,0.5,9.29625,0,0.25,0,0,0,1.25625,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,6.73780487804878,0,13.81875,0,0,0,0,3.015,0,"09COV1862",7186,"Ambient Monitoring","Rock Creek tributary (Covington)","Covington Creek Subbasin",9,"2014-08-11",2014,"Duwamish - Green River Basin","08","2014",16,"09COV1862_14"
"1365","09COV1862_15",15.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34375,0,0,0,0,3.75,0,0,52.96875,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,1.40625,0,0,0,0,0,0,7.96875,0.46875,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,8.90625,0,0,0,0,0,0,0,0,0.9375,0,1.875,0,0,0,0,0,0,0,0,0,17.8125,0,0,0,0,0,0,0,0,0,0,0,2.34375,0,0,0,0,0,5.15625,0,0,37.96875,0,0,4.21875,0,0,0,0,12.65625,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,0,0,0,0,0,8.4375,0,0.46875,0,0,0,8.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.96875,0,32.34375,0,0,0,0,0,0,"09COV1862",7948,"Ambient Monitoring","Rock Creek tributary (Covington)","Covington Creek Subbasin",9,"2015-08-05",2015,"Duwamish - Green River Basin","08","2015",16,"09COV1862_15"
"1366","09COV1862_16",1.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03571428571429,0,0,0,0,0,2.71444515306123,0,0,0,0,0.357142857142857,0,0,7.32142857142857,0,0,0,0,0,0.892857142857143,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0.18452380952381,4.10714285714286,1.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178571428571429,0,0,0,0,0,0.178571428571429,0,0,0,0.361926020408163,0,0,0,0,0,0,0,0,0,0,0,0,2.0297619047619,0,0,0,0,0,0,0,0,0,0,0.369047619047619,0,0.180963010204082,0,0,0,0,0,0,0,1.44770408163265,0,0,0,0,0,0,0,0,0,0,0,1.07142857142857,0,0.542889030612245,0,0,0,2.85714285714286,0,0,8.03571428571429,0,0,0.178571428571429,0,0,0,0,3.39285714285714,0,0.553571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0.18452380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21428571428571,0,0,0,0.178571428571429,4.64285714285714,3.25733418367347,0,0.178571428571429,0,0,0,8.68622448979592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14285714285714,0,22.9823022959183,0,0,0,0,0.361926020408163,0,"09COV1862",8723,"Ambient Monitoring","Rock Creek tributary (Covington)","Covington Creek Subbasin",9,"2016-07-27",2016,"Duwamish - Green River Basin","07","2016",16,"09COV1862_16"
"1367","09COV1862_17",3.75,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,1.125,0,0,0,0,0,3.83928571428571,0,0,0,0,1.5,0,0,15.75,0,0,0,0,0,1.95258620689655,0,0,0,0,0,0,0,1.125,0,0,0,0,0,0,3,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0.383928571428571,0,0,0,0,0,0,0,0,0,0,0,0,34.125,0,0,0,0,0,0,0,0,1.17155172413793,0,0.375,0,0,0,0,0,0,0,0,0,9.98214285714286,0,0,0,0,0,0.75,0,0,0,0.39051724137931,0,0,0,0,0.375,0,0,7.875,0,0,45.6905172413793,0,0,0,0,0,0,0,1.5,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.875,0,0,0,0,1.5,10.3660714285714,0,1.125,0,0,0,25.3392857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4198275862069,0,13.8214285714286,0,0,0,0,0.767857142857143,0,"09COV1862",9097,"Ambient Monitoring","Rock Creek tributary (Covington)","Covington Creek Subbasin",9,"2017-07-26",2017,"Duwamish - Green River Basin","07","2017",16,"09COV1862_17"
"1368","09COV1862_18",9.375,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,0,0,0,5.95784023668639,0,1.98594674556213,0,0,7.5,0,0,39.375,0,0,0,0,0,7.58241758241758,0,0,1.875,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,0,0,0,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,5.68681318681319,0,26.25,0,1.98594674556213,0,0,0,0,0,0,0,9.92973372781065,0,0,0,0,0,1.875,0,0,0,0,0,15,0,0,0,0,0,82.5,0,0,115.631868131868,0,0,3.75,0,0,0,0,243.75,0,0,0,0,0,0,0,0,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1.875,0,1.98594674556213,0,1.875,0,0,0,99.2973372781065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.098901098901,0,214.48224852071,0,0,0,0,0,0,"09COV1862",9775,"Ambient Monitoring","Rock Creek tributary (Covington)","Covington Creek Subbasin",9,"2018-09-20",2018,"Duwamish - Green River Basin","09","2018",16,"09COV1862_18"
"1369","09COV1862_19",2.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0.681818181818182,0,0,0,0,0,0,0,0,0,0,0,3.40909090909091,0,0,0,0,0,4.82605383443372,0,0,0,0,2.38636363636364,0,0,5.79545454545455,0,0,0,0,0,0.681818181818182,0,0,0,0,0,0,0,1.02272727272727,0,0,0,0,0,0,2.38636363636364,1.36363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4488636363637,0,0,0,0,0,0,0,0,0,0,0.340909090909091,0,0,0,0,0,0,0,0,0,14.8228796343321,0,0,0,0,0,0,0,0,0,0,0,1.36363636363636,0,3.79189944134078,1.36363636363636,0,0,5.79545454545455,0,0,30.6818181818182,0,0,0.681818181818182,0,0,0,0,2.04545454545455,0,0.346590909090909,0,0,0,0,0,0,0,0,3.06818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04545454545455,0,0,0,0,0,5.1707719654647,0,1.36363636363636,0,0,0,26.1985779583545,0,0,0,0,0,0,0,0,0,0,0.340909090909091,0,0,1.36363636363636,0,30.6818181818182,0,6.20492635855765,0,0,0,0,0.689436262061961,0,"09COV1862",10380,"Ambient Monitoring","Rock Creek tributary (Covington)","Covington Creek Subbasin",9,"2019-07-18",2019,"Duwamish - Green River Basin","07","2019",16,"09COV1862_19"
"1370","09COV1862_20",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,0,0,0,0,0,0.985887096774194,0,0,0,0,10.3125,0,0,53.4375,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,3.75,16.875,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.625,0,0,0,0,0,0,0,0,0.9375,0,4.6875,0,0,0,0,0,0,0,0,0,30.5625,0,0,0,0,0,0,0,0,0,0,0,4.6875,0,0,0,0,0,8.4375,0,0,83.4375,0,0,0,0,0,0,0,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0,0,0,0,0,24.6471774193548,0,7.5,0,0,0,30.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0.985887096774194,46.875,0,65.0685483870968,0,0,0,0,0,0,"09COV1862",11053,"Ambient Monitoring","Rock Creek tributary (Covington)","Covington Creek Subbasin",9,"2020-07-30",2020,"Duwamish - Green River Basin","07","2020",16,"09COV1862_20"
"1371","09COV1862_2002",9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909090909,0,0,0,0,3.63636363636364,0,0,88.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4545454545455,6.36363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18181818181818,0,0,0,0,0,0,0,0,0,0,0,20.9090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45454545454545,0,0,0,0,0,0,0,0,0,0,0,10.9090909090909,0,0,0,0,0,260.909090909091,0,0,54.5454545454546,0,0,0,0,0,0,0,76.3636363636364,0,0.909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4545454545455,0,0,0,0,1.81818181818182,10,0,22.7272727272727,0,0,0,17.2727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0909090909091,0,0,0.909090909090909,0,0,0,"09COV1862",2455,"Ambient Monitoring","Rock Creek tributary (Covington)","Covington Creek Subbasin",9,"2002-08-15",2002,"Duwamish - Green River Basin","08","2002",16,"09COV1862_2002"
"1372","09COV1862_2007",3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,38.3333333333333,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,1.66666666666667,0,1.66666666666667,0,1.66666666666667,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,95,0,0,41.6666666666667,0,0,0,0,0,0,0,133.333333333333,0,3.33333333333333,0,0,0,0,0,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0,0,0,0,1.66666666666667,10,0,15,0,0,0,11.6666666666667,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,3.33333333333333,0,21.6666666666667,0,358.333333333333,0,0,0,0,0,0,"09COV1862",2160,"Ambient Monitoring","Rock Creek tributary (Covington)","Covington Creek Subbasin",9,"2007-08-15",2007,"Duwamish - Green River Basin","08","2007",16,"09COV1862_2007"
"1373","09COV1862_21",1.5,0,0,0,0,0,0,0,0,0,0,0,1.125,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,1.875,0,0,0,0,1.125,0,0,19.125,0,0,0,0,0,0.497596153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,41.25,0,0,0,0,0,0,0,0,0.497596153846154,0,0.75,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,1.875,0,0,12.375,0,0,28.8605769230769,0,0,0.75,0,0,0,0,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,4.125,1.125,0,1.875,0,0,0,19.125,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,21.8942307692308,0,6,0,0,0,0,0,0,"09COV1862",11511,"Ambient Monitoring","Rock Creek tributary (Covington)","Covington Creek Subbasin",9,"2021-07-22",2021,"Duwamish - Green River Basin","07","2021",16,"09COV1862_21"
"1374","09COV1864/08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8339552238806,0,0,0,0,0,0,36.25,0,0,0,0,0,0,0,0,0,0,1.25,0,3.8339552238806,11.25,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,33.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,0,0,0,0,0,0,0,0,0,0,0,0,163.582089552239,0,0,0,0,4.16666666666667,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,21.25,0,1.25,0,0,0,0,0,0,0,0,0,2.5,0,0,1.25,0,0,15,0,0,52.5,0,0,0,0,0,0,0,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8.33333333333333,0,0,0,0,0,81.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.75,0,0,0,0,0,0,"09COV1864",629,"Ambient Monitoring","Rock Creek tributary (Covington)","Covington Creek Subbasin",9,"2008-08-12",2008,"Duwamish - Green River Basin","08","2008",14,"09COV1864/08"
"1375","09COV1864/09",5.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,10.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,23.75,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.375,5.71153846153846,0,0,0,0,0,0,1.25,0,0,0,0,64.375,0,0,0,0,0,0,0,0,1.90384615384615,0,0,0,0.625,0,0,0,0,0,0,0,7.5,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.375,0,0,50.4519230769231,0,0,0,0,0,0,0,74.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,32.5,0,1.25,0,0,0,9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80769230769231,0,33.125,0,0,0,0,0,0,"09COV1864",2602,"Ambient Monitoring","Rock Creek tributary (Covington)","Covington Creek Subbasin",9,"2009-08-31",2009,"Duwamish - Green River Basin","08","2009",14,"09COV1864/09"
"1376","09COV1864/10",0.769230769230769,0,0,0,0,0,0,0,0,0,1.53846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769230769230769,0,0,19.2307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769230769230769,29.2307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6923076923077,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1.0553083280356,0,2.30769230769231,0,0,0,0,0,0,0,0,0,0.816568047337278,0,0,0,0,0,0,0,0,0,0,0,2.30769230769231,0,0,0,0,0,6.15384615384615,0,0,122.41576605213,0,0,0,0,0,0,0,23.0769230769231,0,0,0,0,0,0,0,0,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615384615385,0,0,0,0,0,7.69230769230769,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22123331214241,0,52.2603550295858,0,0,0,0,0,0,"09COV1864",3135,"Ambient Monitoring","Rock Creek tributary (Covington)","Covington Creek Subbasin",9,"2010-09-15",2010,"Duwamish - Green River Basin","09","2010",14,"09COV1864/10"
"1377","09COV1864_11",0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0.769230769230769,0,0,0,0,0,0,0,0,0,0,3.46153846153846,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61538461538461,1.53846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615384615385,0,0,0,0,0,0,0,0.384615384615385,0,1.53846153846154,0,0,0,0,0,0,0,0.384615384615385,0,0,0,0,10.3846153846154,0,0,0.384615384615385,0,0,0,0,0,1.15384615384615,0,0.769230769230769,0,0,0,0,0,0,0,0,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,1.55257586450247,1.92307692307692,0,0,0,0,0,6.15384615384615,0,0,67.6923076923077,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30769230769231,0,0,0,0,0,7.30769230769231,0.384615384615385,0,0,0,0,40.7551164431899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30769230769231,0,25.3846153846154,0,0,0,0,0.384615384615385,0,"09COV1864",3834,"Ambient Monitoring","Rock Creek tributary (Covington)","Covington Creek Subbasin",9,"2011-09-15",2011,"Duwamish - Green River Basin","09","2011",14,"09COV1864_11"
"1378","09COV1864_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,2.70547945205479,27.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,16.25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,96.0445205479452,0,0,0,0,1.25,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,2.68333333333333,0,1.25,0,0,0,0,0,6.25,0,0,178.441666666667,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.75,0,0,0,0,0,20,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.125,0,71.25,0,0,1.25,0,1.25,0,"09COV1864",4592,"Ambient Monitoring","Rock Creek tributary (Covington)","Covington Creek Subbasin",9,"2012-08-27",2012,"Duwamish - Green River Basin","08","2012",14,"09COV1864_12"
"1379","09COV1864_13",1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.109375,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4375,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,3.75,6.328125,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,6.5625,0,0,0,0,0,0,0,0,0,0,0,0,42.1875,0,0,0,0,0,0,0,0,1.03073204419889,0,6.5625,0,0,0,0,0,0,0,0,0,2.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,0,0,157.702002762431,0,0,0.9375,0,0.9375,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,0,0,0,0,0,0,0,0,55.3125,0,0,0,0,0.9375,8.4375,0,5.625,0,0,0,103.125,0,0.9375,0,0,0,0,0,7.5,0,0,0,0,0,2.8125,0,27.8297651933702,0,0,0,0,20.3571428571429,0,0,0,"09COV1864",5459,"Ambient Monitoring","Rock Creek tributary (Covington)","Covington Creek Subbasin",9,"2013-08-19",2013,"Duwamish - Green River Basin","08","2013",14,"09COV1864_13"
