"","Sample.Code","Site.Code","Visit.Date","Year","x32","DD","wtr_year"
"943","08NOR1362_12","08NOR1362",2012-08-20,"2012",17.5,2469.45,2012
"944","08NOR1362_13","08NOR1362",2013-09-10,"2013",19.65,3103.85000000001,2013
"945","08NOR1362_14","08NOR1362",2014-08-05,"2014",19,2480.90000000001,2014
"946","08NOR1362_15","08NOR1362",2015-08-11,"2015",22.3000000000001,2947.15000000001,2015
"947","08NOR1362_16","08NOR1362",2016-08-23,"2016",17.4,2973.00000000001,2016
"948","08NOR1362_16_R","08NOR1362",2016-08-23,"2016",17.4,2973.00000000001,2016
"949","08NOR1362_17","08NOR1362",2017-08-08,"2017",21.15,2349.75,2017
"950","08NOR1362_18","08NOR1362",2018-09-13,"2018",15.7,3131.70000000001,2018
"951","08NOR1362_19","08NOR1362",2019-08-06,"2019",19.9,2362.1,2019
"952","08NOR1362_20","08NOR1362",2020-08-25,"2020",16.7,2714.05000000001,2020
"953","08NOR1362_2003","08NOR1362",2003-08-04,"2003",17.1,2472.95,2003
"954","08NOR1362_2007","08NOR1362",2007-08-22,"2007",19.2,2679.3,2007
"955","08NOR1362_21","08NOR1362",2021-10-04,"2021",13.15,3422.85000000001,2022
"956","08NOR1370/05","08NOR1370",2005-08-03,"2005",17.5,2437.2,2005
"957","08NOR1370/06-R","08NOR1370",2006-08-02,"2006",17.25,2352.55000000001,2006
"958","08NOR1370/08","08NOR1370",2008-08-13,"2008",20.7,2313.65000000001,2008
"959","08NOR1370/09","08NOR1370",2009-08-31,"2009",19.6,2777.45000000001,2009
"960","08NOR1370/10","08NOR1370",2010-08-12,"2010",18.4,2518.30000000001,2010
"961","08NOR1370/10-R","08NOR1370",2010-08-12,"2010",18.4,2518.30000000001,2010
"962","08NOR1370_11","08NOR1370",2011-08-15,"2011",17.4,2213.85,2011
"963","08NOR1370_11_R","08NOR1370",2011-08-15,"2011",17.4,2213.85,2011
"964","08NOR1370_12","08NOR1370",2012-09-06,"2012",18.15,2734.55000000001,2012
"965","08NOR1370_13","08NOR1370",2013-08-07,"2013",20.6,2434.05000000001,2013
"966","08NOR1370_14","08NOR1370",2014-08-27,"2014",21.95,2880.55000000001,2014
"967","08NOR1370_14_R","08NOR1370",2014-08-27,"2014",21.95,2880.55000000001,2014
"968","08NOR1370_15","08NOR1370",2015-08-11,"2015",22.35,2926.65,2015
"969","08NOR1370_16","08NOR1370",2016-08-01,"2016",17.0500000000001,2508.1,2016
"970","08NOR1370_17","08NOR1370",2017-08-08,"2017",21,2295.25,2017
"971","08NOR1370_17_R","08NOR1370",2017-08-08,"2017",21,2295.25,2017
"972","08NOR1370_18","08NOR1370",2018-09-13,"2018",15.6,3072.85,2018
"973","08NOR1370_18_R","08NOR1370",2018-09-13,"2018",15.6,3072.85,2018
"974","08NOR1370_19","08NOR1370",2019-08-22,"2019",16.4,2592.6,2019
"975","08NOR1370_20","08NOR1370",2020-07-30,"2020",21.05,2182.8,2020
"976","08NOR1370_2002","08NOR1370",2002-09-16,"2002",15.55,2938.55000000001,2002
"977","08NOR1370_2003","08NOR1370",2003-08-01,"2003",18.9,2399.25000000001,2003
"978","08NOR1370_2007","08NOR1370",2007-08-22,"2007",19.5,2705.95000000001,2007
"979","08NOR1370_21","08NOR1370",2021-08-09,"2021",18.65,2448.9,2021
"980","08NOR1750/05","08NOR1750",2005-08-24,"2005",16.8,2800.75000000001,2005
"981","08NOR1750/06","08NOR1750",2006-08-22,"2006",17.1,2653.1,2006
"982","08NOR1750/08","08NOR1750",2008-09-10,"2008",15.8000000000001,2659.90000000001,2008
"983","08NOR1750/09","08NOR1750",2009-08-31,"2009",19.3,2707.50000000001,2009
"984","08NOR1750/10","08NOR1750",2010-08-11,"2010",17.95,2480.75,2010
"985","08NOR1750_11","08NOR1750",2011-08-09,"2011",16.65,2041.15,2011
"986","08NOR1750_12","08NOR1750",2012-08-13,"2012",20.3,2238.25000000001,2012
"987","08NOR1750_13","08NOR1750",2013-08-07,"2013",20.05,2352.65000000001,2013
"988","08NOR1750_14","08NOR1750",2014-08-18,"2014",20.35,2671.50000000001,2014
"989","08NOR1750_15","08NOR1750",2015-08-05,"2015",16.45,2747.05,2015
"990","08NOR1750_16","08NOR1750",2016-08-01,"2016",17.45,2537.1,2016
"991","08NOR1750_17","08NOR1750",2017-08-10,"2017",20.9,2355.30000000001,2017
"992","08NOR1750_17_R","08NOR1750",2017-08-10,"2017",20.9,2355.30000000001,2017
"993","08NOR1750_18","08NOR1750",2018-09-13,"2018",15.3,3087.30000000001,2018
"994","08NOR1750_19","08NOR1750",2019-08-19,"2019",16.9,2596.10000000001,2019
"995","08NOR1750_20","08NOR1750",2020-08-12,"2020",15.1,2438.00000000001,2020
"996","08NOR1750_2003","08NOR1750",2003-08-03,"2003",17.2,2388.75000000001,2003
"997","08NOR1750_2007","08NOR1750",2007-08-29,"2007",17.3000000000001,2692.95000000001,2007
"998","08NOR1750_21","08NOR1750",2021-09-29,"2021",13.5,3274.70000000001,2021
"999","08NOR1750QC_2007","08NOR1750",2007-08-29,"2007",17.3000000000001,2692.95000000001,2007
"1000","08NOR1756/08","08NOR1756",2008-09-10,"2008",15.8000000000001,2659.90000000001,2008
"1001","08NOR1756/09","08NOR1756",2009-08-31,"2009",19.3,2707.50000000001,2009
"1002","08NOR1756/10","08NOR1756",2010-08-11,"2010",17.95,2480.75,2010
"1003","08NOR1756_11","08NOR1756",2011-08-09,"2011",16.65,2041.15,2011
"1004","08NOR1756_12","08NOR1756",2012-09-12,"2012",12,2740.40000000001,2012
"1005","08NOR1756_13","08NOR1756",2013-08-12,"2013",19.1,2452.95000000001,2013
"1006","08NOR1756_14","08NOR1756",2014-08-18,"2014",20.35,2671.50000000001,2014
"1007","08NOR1756_15","08NOR1756",2015-08-05,"2015",16.45,2747.05,2015
"1008","08NOR1756_15_R","08NOR1756",2015-08-05,"2015",16.45,2747.05,2015
"1009","08NOR1756_16","08NOR1756",2016-08-04,"2016",18.4,2589.2,2016
"1010","08NOR1756_17","08NOR1756",2017-08-10,"2017",20.9,2355.30000000001,2017
"1011","08NOR1756_2007","08NOR1756",2007-09-22,"2007",12.5,3058.40000000001,2007
"1012","08NOR2306/05","08NOR2306",2005-08-25,"2005",18.5500000000001,2834.05000000001,2005
"1013","08NOR2306/06","08NOR2306",2006-08-02,"2006",17,2334,2006
"1014","08NOR2306/08","08NOR2306",2008-08-13,"2008",20.7,2305.95,2008
"1015","08NOR2306/08-R","08NOR2306",2008-08-13,"2008",20.7,2305.95,2008
"1016","08NOR2306/09","08NOR2306",2009-08-31,"2009",19.65,2784.90000000001,2009
"1017","08NOR2306/09-R","08NOR2306",2009-08-31,"2009",19.65,2784.90000000001,2009
"1018","08NOR2306/10","08NOR2306",2010-08-12,"2010",18.3,2506.35,2010
"1019","08NOR2306_12","08NOR2306",2012-09-12,"2012",12.45,2804.45000000001,2012
"1020","08NOR2306_13","08NOR2306",2013-08-20,"2013",16.9,2672.50000000001,2013
"1021","08NOR2306_14","08NOR2306",2014-09-15,"2014",19.85,3176.95,2014
"1022","08NOR2306_15","08NOR2306",2015-09-01,"2015",15.5500000000001,3311.30000000001,2015
"1023","08NOR2306_16","08NOR2306",2016-08-11,"2016",18.75,2674.00000000001,2016
"1024","08NOR2306_17","08NOR2306",2017-08-21,"2017",19.15,2534.65000000001,2017
"1025","08NOR2306_18","08NOR2306",2018-09-13,"2018",15.5,3069.30000000001,2018
"1026","08NOR2306_19","08NOR2306",2019-08-05,"2019",20.9,2286,2019
"1027","08NOR2306_20","08NOR2306",2020-08-25,"2020",16.2,2656.50000000001,2020
"1028","08NOR2306_2003","08NOR2306",2003-08-04,"2003",16.9,2432.40000000001,2003
"1029","08NOR2306_21","08NOR2306",2021-09-29,"2021",13.5,3270.45000000001,2021
"1030","08SAM000_2002","08SAM0000",2002-08-28,"2002",22.3,2722.75000000001,2002
"1031","08SAM0000/05","08SAM0000",2005-08-03,"2005",18.25,2520.45,2005
"1032","08SAM0000/06","08SAM0000",2006-08-09,"2006",18.1,2573.45,2006
"1033","08SAM0000/08","08SAM0000",2008-09-04,"2008",16.2,2746.30000000001,2008
"1034","08SAM0000/08-R","08SAM0000",2008-09-04,"2008",16.2,2746.30000000001,2008
"1035","08SAM0000/09","08SAM0000",2009-08-10,"2009",17.05,2465.6,2009
"1036","08SAM0000/10","08SAM0000",2010-08-11,"2010",18.8000000000001,2571.15000000001,2010
"1037","08SAM0000_11","08SAM0000",2011-08-18,"2011",16.75,2350.65,2011
"1038","08SAM0000_12","08SAM0000",2012-07-11,"2012",20.2,1758.25,2012
"1039","08SAM0000_14","08SAM0000",2014-08-21,"2014",16.45,2862.40000000001,2014
"1040","08SAM0000_15","08SAM0000",2015-08-19,"2015",23.55,3181.00000000001,2015
"1041","08SAM0000_16","08SAM0000",2016-08-08,"2016",17.1,2719.85,2016
"1042","08SAM0000_17","08SAM0000",2017-08-21,"2017",19.65,2628.25000000001,2017
"1043","08SAM0000_18","08SAM0000",2018-08-17,"2018",17.1,2723.00000000001,2018
"1044","08SAM0000_20","08SAM0000",2020-09-09,"2020",20.6,3031.90000000001,2020
"1045","08SAM0000_2003","08SAM0000",2003-08-20,"2003",19,2852.25000000001,2003
"1046","08SAM0000_21","08SAM0000",2021-08-19,"2021",20.1,2758.60000000001,2021
"1047","08SAM1914/05","08SAM1914",2005-09-07,"2005",17.55,3088.60000000001,2005
"1048","08SAM1914/09","08SAM1914",2009-08-26,"2009",18.55,2696.55000000001,2009
"1049","08SAM1914/10","08SAM1914",2010-08-11,"2010",18.55,2490.35000000001,2010
"1050","08SAM1914_11","08SAM1914",2011-09-12,"2011",19.1,2730.90000000001,2011
"1051","08SAM1914_12","08SAM1914",2012-08-22,"2012",16.25,2498.65000000001,2012
"1052","08SAM1914_13","08SAM1914",2013-08-20,"2013",17.15,2701.25000000001,2013
"1053","08SAM1914_14","08SAM1914",2014-08-21,"2014",16.25,2787.6,2014
"1054","08SAM1914_15","08SAM1914",2015-07-29,"2015",22.45,2654.4,2015
"1055","08SAM1914_15_R","08SAM1914",2015-07-29,"2015",22.45,2654.4,2015
"1056","08SAM1914_16","08SAM1914",2016-08-23,"2016",16.8,2913.55,2016
"1057","08SAM1914_17","08SAM1914",2017-09-14,"2017",14,2972.35000000001,2017
"1058","08SAM1914_18","08SAM1914",2018-08-27,"2018",16.65,2796.30000000001,2018
"1059","08SAM1914_20","08SAM1914",2020-08-21,"2020",18.15,2595.05000000001,2020
"1060","08SAM1914_2007","08SAM1914",2007-08-27,"2007",16.35,2771.90000000001,2007
"1061","08SAM2674/05","08SAM2674",2005-09-07,"2005",17.6,3106.35000000001,2005
"1062","08SAM2674/05-R","08SAM2674",2005-09-07,"2005",17.6,3106.35000000001,2005
"1063","08SAM2674/06","08SAM2674",2006-09-05,"2006",20.2,3001.60000000001,2006
"1064","08SAM2674/08","08SAM2674",2008-09-03,"2008",13.5,2671.00000000001,2008
"1065","08SAM2674/08-R","08SAM2674",2008-09-03,"2008",13.5,2671.00000000001,2008
"1066","08SAM2674_11","08SAM2674",2011-09-12,"2011",19.1,2756.1,2011
"1067","08SAM2674_12","08SAM2674",2012-08-23,"2012",16.3000000000001,2540.40000000001,2012
"1068","08SAM2674_13","08SAM2674",2013-08-20,"2013",17.35,2727.25000000001,2013
"1069","08SAM2674_15","08SAM2674",2015-08-27,"2015",21.9,3280.3,2015
"1070","08SAM2674_16","08SAM2674",2016-08-08,"2016",16.85,2678.7,2016
"1071","08SAM2674_17","08SAM2674",2017-09-18,"2017",12.85,3093.00000000001,2017
"1072","08SAM2674_18","08SAM2674",2018-09-21,"2018",18.15,3250.20000000001,2018
"1073","08SAM2674_19","08SAM2674",2019-08-06,"2019",20.35,2366.90000000001,2019
"1074","08SAM2674_20","08SAM2674",2020-08-20,"2020",21.6,2632.40000000001,2020
"1075","08SAM2674_2002","08SAM2674",2002-08-05,"2002",13.85,2224.85,2002
"1076","08SAM2674_2003","08SAM2674",2003-08-14,"2003",19.8,2667.1,2003
"1077","08SAM2674_2007","08SAM2674",2007-08-18,"2007",16.65,2629.85000000001,2007
"1078","08SAM2674_21","08SAM2674",2021-08-26,"2021",17.85,2826.50000000001,2021
"1079","08SAM2674_R","08SAM2674",2021-08-26,"2021",17.85,2826.50000000001,2021
"1080","08SAM2674QC_2007","08SAM2674",2007-08-18,"2007",16.65,2629.85000000001,2007
"1081","08SAM2855/06","08SAM2855",2006-08-09,"2006",18.1,2573.45,2006
"1082","08SAM2855/09","08SAM2855",2009-08-10,"2009",17.05,2465.6,2009
"1083","08SAM2855/10","08SAM2855",2010-09-15,"2010",16.5,3174.95000000001,2010
"1084","08SAM2855_11","08SAM2855",2011-08-18,"2011",16.75,2350.65,2011
"1085","08SAM2855_13","08SAM2855",2013-08-12,"2013",19.7,2634.45,2013
"1086","08SAM2855_14","08SAM2855",2014-08-20,"2014",17.6,2845.95,2014
"1087","08SAM2855_15","08SAM2855",2015-07-29,"2015",22.6,2736.65,2015
"1088","08SAM2855_16","08SAM2855",2016-08-08,"2016",17.1,2719.85,2016
"1089","08SAM2855_17","08SAM2855",2017-07-27,"2017",15.85,2137.6,2017
"1090","08SAM2855_18","08SAM2855",2018-09-10,"2018",16.45,3141.30000000001,2018
"1091","08SAM2855_19","08SAM2855",2019-07-25,"2019",19.4,2165.8,2019
"1092","08SAM2855_20","08SAM2855",2020-08-12,"2020",14.9,2512.85000000001,2020
"1093","08SAM2855_2002","08SAM2855",2002-08-05,"2002",14.2,2281.2,2002
"1094","08SAM2855_2007","08SAM2855",2007-08-06,"2007",19.6,2469.70000000001,2007
"1095","08SAM2855_21","08SAM2855",2021-07-19,"2021",19.4,2123.6,2021
"1096","08SAM2862/05","08SAM2862",2005-08-18,"2005",19.45,2757.50000000001,2005
"1097","08SAM2862/08","08SAM2862",2008-09-03,"2008",13.5,2671.00000000001,2008
"1098","08SAM2862/10","08SAM2862",2010-09-15,"2010",16.35,3129.05000000001,2010
"1099","08SAM2862_11","08SAM2862",2011-09-12,"2011",19.1,2756.1,2011
"1100","08SAM2862_12","08SAM2862",2012-08-15,"2012",20.95,2383.55,2012
"1101","08SAM2862_14","08SAM2862",2014-08-20,"2014",17.25,2785.85,2014
"1102","08SAM2862_15","08SAM2862",2015-08-05,"2015",17.5,2843.05,2015
"1103","08SAM2862_17","08SAM2862",2017-08-24,"2017",15.4,2642.25,2017
"1104","08SAM2862_17_R","08SAM2862",2017-08-24,"2017",15.4,2642.25,2017
"1105","08SAM2862_18","08SAM2862",2018-08-08,"2018",23.3,2503.00000000001,2018
"1106","08SAM2862_19","08SAM2862",2019-09-18,"2019",13.9,3138.35000000001,2019
"1107","08SAM2862_19_R","08SAM2862",2019-09-18,"2019",13.9,3138.35000000001,2019
"1108","08SAM2862_20","08SAM2862",2020-09-30,"2020",17.15,3320.70000000001,2020
"1109","08SAM2862_2007","08SAM2862",2007-08-27,"2007",16.2,2784.60000000001,2007
"1110","08SAM2862_21","08SAM2862",2021-08-31,"2021",12.1,2902.65000000001,2021
"1111","08SAM2865-09","08SAM2865",2009-08-13,"2009",15.25,2471.85,2009
"1112","08SAM2865-09R","08SAM2865",2009-08-13,"2009",15.25,2471.85,2009
"1113","08SAM2865/10","08SAM2865",2010-08-02,"2010",17.95,2372.3,2010
"1114","08SAM2865_12","08SAM2865",2012-08-15,"2012",20.95,2383.55,2012
"1115","08SAM2865_14","08SAM2865",2014-08-14,"2014",17.5,2666.95,2014
"1116","08SAM2865_19","08SAM2865",2019-08-27,"2019",20,2753.25000000001,2019
"1117","08SAM2865_20","08SAM2865",2020-09-02,"2020",17.75,2851.45000000001,2020
"1118","08SAM3045/08","08SAM3045",2008-09-08,"2008",17.95,2816.15000000001,2008
"1119","08SAM3045/10","08SAM3045",2010-08-02,"2010",18.25,2407.25,2010
"1120","08SAM3045_12","08SAM3045",2012-09-10,"2012",13.75,2908.20000000001,2012
"1121","08SAM3045_13","08SAM3045",2013-08-27,"2013",18.6,2925.75000000001,2013
"1122","08SAM3045_15","08SAM3045",2015-08-05,"2015",17.85,2891.5,2015
"1123","08SAM3045_17","08SAM3045",2017-08-23,"2017",18.6,2668.25000000001,2017
"1124","08SAM3045_18","08SAM3045",2018-08-08,"2018",23.4,2547.60000000001,2018
"1125","08SAM3045_20","08SAM3045",2020-09-30,"2020",17.4,3376.90000000001,2020
"1126","08SAM3045_2002R2","08SAM3045",2002-09-24,"2002",17.4,3159.85000000001,2002
"1127","08SAM3045_2003R1","08SAM3045",2003-08-14,"2003",20.15,2730.40000000001,2003
"1128","08SAM3047/06","08SAM3047",2006-08-09,"2006",17.85,2513.45,2006
"1129","08SAM3047/08","08SAM3047",2008-09-08,"2008",17.65,2755.75000000001,2008
"1130","08SAM3047/09","08SAM3047",2009-08-10,"2009",16.8,2420.15000000001,2009
"1131","08SAM3047/10","08SAM3047",2010-08-02,"2010",17.95,2372.3,2010
"1132","08SAM3047_11","08SAM3047",2011-08-18,"2011",16.5500000000001,2291.05,2011
"1133","08SAM3047_12","08SAM3047",2012-08-22,"2012",16.3000000000001,2524.1,2012
"1134","08SAM3047_13","08SAM3047",2013-08-12,"2013",19.5500000000001,2571.55000000001,2013
"1135","08SAM3047_13_rep","08SAM3047",2013-08-12,"2013",19.5500000000001,2571.55000000001,2013
"1136","08SAM3047_14","08SAM3047",2014-08-20,"2014",17.25,2785.85,2014
"1137","08SAM3047_15","08SAM3047",2015-07-29,"2015",22.45,2690.55,2015
"1138","08SAM3047_16","08SAM3047",2016-08-01,"2016",17.3,2559.25,2016
"1139","08SAM3047_17","08SAM3047",2017-07-27,"2017",15.7,2101,2017
"1140","08SAM3047_18","08SAM3047",2018-08-27,"2018",17.05,2855.05000000001,2018
"1141","08SAM3047_19","08SAM3047",2019-08-28,"2019",21.45,2774.70000000001,2019
"1142","08SAM3047_20","08SAM3047",2020-08-20,"2020",21.6,2632.40000000001,2020
"1143","08SAM3047_2007","08SAM3047",2007-08-13,"2007",17.75,2538.05000000001,2007
"1144","08SAM3047_21","08SAM3047",2021-09-08,"2021",19.5,3039.60000000001,2021
"1145","08WES0622/05-R","08WES0622",2005-08-10,"2005",17.8,2638.85000000001,2005
"1146","08WES0622/06","08WES0622",2006-08-09,"2006",18.1,2542.55000000001,2006
"1147","08WES0622/08","08WES0622",2008-08-19,"2008",16.85,2450.85,2008
"1148","08WES0622/09","08WES0622",2009-08-04,"2009",18.45,2320.85,2009
"1149","08WES0622/10","08WES0622",2010-08-11,"2010",18.8,2541.85,2010
"1150","08WES0622_11","08WES0622",2011-08-18,"2011",16.55,2323.10000000001,2011
"1151","08WES0622_12","08WES0622",2012-08-02,"2012",17,2141.65000000001,2012
"1152","08WES0622_13","08WES0622",2013-07-31,"2013",20.95,2358.10000000001,2013
"1153","08WES0622_14","08WES0622",2014-08-05,"2014",19.55,2562.45000000001,2014
"1154","08WES0622_15","08WES0622",2015-08-26,"2015",20.1,3283.75000000001,2015
"1155","08WES0622_16","08WES0622",2016-08-01,"2016",17.7,2629.65,2016
"1156","08WES0622_17","08WES0622",2017-07-25,"2017",20.65,2133.3,2017
"1157","08WES0622_18","08WES0622",2018-08-02,"2018",17.4,2454.4,2018
"1158","08WES0622_19","08WES0622",2019-08-28,"2019",21.8,2845.00000000001,2019
"1159","08WES0622_20","08WES0622",2020-08-06,"2020",15.2,2440.45,2020
"1160","08WES0622_2002","08WES0622",2002-08-07,"2002",17.3,2279.30000000001,2002
"1161","08WES0622_2007","08WES0622",2007-08-15,"2007",21.4,2587.15000000001,2007
"1162","08WES0622_21","08WES0622",2021-07-22,"2021",18.05,2219.25000000001,2021
"1163","08WES0629/05","08WES0629",2005-08-18,"2005",19.65,2797.75000000001,2005
"1164","08WES0629/06","08WES0629",2006-08-07,"2006",20.6,2507.10000000001,2006
"1165","08WES0629/08","08WES0629",2008-08-19,"2008",16.85,2450.85,2008
"1166","08WES0629/09","08WES0629",2009-08-05,"2009",16.95,2337.8,2009
"1167","08WES0629/10","08WES0629",2010-08-11,"2010",18.8,2541.85,2010
"1168","08WES0629_11","08WES0629",2011-08-18,"2011",16.55,2323.10000000001,2011
"1169","08WES0629_12","08WES0629",2012-08-02,"2012",17,2141.65000000001,2012
"1170","08WES0629_13","08WES0629",2013-07-31,"2013",20.95,2358.10000000001,2013
"1171","08WES0629_14","08WES0629",2014-08-05,"2014",19.55,2562.45000000001,2014
"1172","08WES0629_15","08WES0629",2015-09-14,"2015",13.4,3607.65000000001,2015
"1173","08WES0629_16","08WES0629",2016-08-01,"2016",17.7,2629.65,2016
"1174","08WES0629_17","08WES0629",2017-07-27,"2017",16.1,2169.6,2017
"1175","08WES0629_18","08WES0629",2018-08-02,"2018",17.4,2454.4,2018
"1176","08WES0629_19","08WES0629",2019-09-25,"2019",15.75,3327.60000000001,2019
"1177","08WES0629_20","08WES0629",2020-08-06,"2020",15.2,2440.45,2020
"1178","08WES0629_2002","08WES0629",2002-08-27,"2002",20.15,2665.70000000001,2002
"1179","08WES0629_2003","08WES0629",2003-08-05,"2003",19.8,2530.85,2003
"1180","08WES0629_2007","08WES0629",2007-08-15,"2007",21.4,2587.15000000001,2007
"1181","08WES0629_21","08WES0629",2021-08-19,"2021",19.8,2807.45000000001,2021
"1182","08WES0903-08","08WES0903",2008-08-19,"2008",17.1,2506.20000000001,2008
"1183","08WES0903-08R","08WES0903",2008-08-19,"2008",17.1,2506.20000000001,2008
"1184","08WES0903/05","08WES0903",2005-08-03,"2005",18.2,2530.05,2005
"1185","08WES0903/06","08WES0903",2006-08-09,"2006",18.25,2574.35,2006
"1186","08WES0903/09","08WES0903",2009-08-05,"2009",17.15,2384.45,2009
"1187","08WES0903/09-R","08WES0903",2009-08-05,"2009",17.15,2384.45,2009
"1188","08WES0903/10","08WES0903",2010-08-05,"2010",22.4,2478.65,2010
"1189","08WES0903_11","08WES0903",2011-08-18,"2011",16.8000000000001,2358.55,2011
"1190","08WES0903_12","08WES0903",2012-08-15,"2012",21.25,2450.70000000001,2012
"1191","08WES0903_13","08WES0903",2013-07-31,"2013",21.1,2386.85000000001,2013
"1192","08WES0903_14","08WES0903",2014-09-02,"2014",16.7,3119.25000000001,2014
"1193","08WES0903_14_R","08WES0903",2014-09-02,"2014",16.7,3119.25000000001,2014
"1194","08WES0903_15","08WES0903",2015-09-14,"2015",13.5500000000001,3642.90000000001,2015
"1195","08WES0903_16","08WES0903",2016-08-17,"2016",19.35,2928.05000000001,2016
"1196","08WES0903_17","08WES0903",2017-07-25,"2017",20.5,2129.45,2017
"1197","08WES0903_18","08WES0903",2018-08-14,"2018",21.2,2694.5,2018
"1198","08WES0903_19","08WES0903",2019-10-01,"2019",9.45000000000005,3383.50000000001,2020
"1199","08WES0903_20","08WES0903",2020-07-29,"2020",20.25,2279.35,2020
"1200","08WES0903_2003","08WES0903",2003-08-01,"2003",19.0500000000001,2491.15000000001,2003
"1201","08WES0903_21","08WES0903",2021-08-04,"2021",22.55,2488.30000000001,2021
"1202","08WES0905/05","08WES0905",2005-08-23,"2005",16.6,2847.40000000001,2005
"1203","08WES0905/05-R","08WES0905",2005-08-23,"2005",16.6,2847.40000000001,2005
"1204","08WES0905/06","08WES0905",2006-08-09,"2006",17.9,2500.85,2006
"1205","08WES0905/08","08WES0905",2008-08-19,"2008",17,2420.45000000001,2008
"1206","08WES0905/09","08WES0905",2009-08-05,"2009",16.75,2303.65,2009
"1207","08WES0905/10","08WES0905",2010-08-05,"2010",21.55,2431.00000000001,2010
"1208","08WES0905_11","08WES0905",2011-08-15,"2011",17.4,2224.75000000001,2011
"1209","08WES0905_12","08WES0905",2012-08-15,"2012",20.7,2364.15000000001,2012
"1210","08WES0905_13","08WES0905",2013-08-21,"2013",17.6,2720.9,2013
"1211","08WES0905_14","08WES0905",2014-08-06,"2014",19.6,2500.50000000001,2014
"1212","08WES0905_15","08WES0905",2015-09-03,"2015",14,3376.35000000001,2015
"1213","08WES0905_15_R","08WES0905",2015-09-03,"2015",14,3376.35000000001,2015
"1214","08WES0905_16","08WES0905",2016-08-29,"2016",18.7,3089.45000000001,2016
"1215","08WES0905_16_R","08WES0905",2016-08-29,"2016",18.7,3089.45000000001,2016
"1216","08WES0905_18","08WES0905",2018-08-02,"2018",16.7,2374.15,2018
"1217","08WES0905_19","08WES0905",2019-07-18,"2019",16.45,2002.85,2019
"1218","08WES0905_2002","08WES0905",2002-08-27,"2002",19.65,2626.35000000001,2002
"1219","08WES0905_2007","08WES0905",2007-08-29,"2007",17.85,2800.6,2007
"1220","08WES0905_21","08WES0905",2021-07-26,"2021",19.25,2219.75,2021
"1221","08WES0905QC_2007","08WES0905",2007-08-29,"2007",17.85,2800.6,2007
"1222","08WES1037/05","08WES1037",2005-08-18,"2005",20.3000000000001,2940.90000000001,2005
"1223","08WES1037/05-R","08WES1037",2005-08-18,"2005",20.3000000000001,2940.90000000001,2005
"1224","08WES1037/06","08WES1037",2006-08-14,"2006",20.9,2795.65000000001,2006
"1225","08WES1037/08","08WES1037",2008-09-02,"2008",14.2,2810.90000000001,2008
"1226","08WES1037/09","08WES1037",2009-08-04,"2009",18.7,2439.85,2009
"1227","08WES1037/10","08WES1037",2010-08-02,"2010",18.4,2539.25,2010
"1228","08WES1037_11","08WES1037",2011-08-02,"2011",18.35,2183.8,2011
"1229","08WES1037_12","08WES1037",2012-08-08,"2012",19.25,2426.85,2012
"1230","08WES1037_13","08WES1037",2013-08-13,"2013",19.9,2780.85,2013
"1231","08WES1037_14","08WES1037",2014-08-18,"2014",22.8,3033.15,2014
"1232","08WES1037_15","08WES1037",2015-08-19,"2015",24.5500000000001,3372.45000000001,2015
"1233","08WES1037_16","08WES1037",2016-09-28,"2016",13.8000000000001,3843.65000000001,2016
"1234","08WES1037_17","08WES1037",2017-09-18,"2017",13.7,3377.95000000001,2017
"1235","08WES1037_18","08WES1037",2018-09-19,"2018",14.35,3541.15000000001,2018
"1236","08WES1037_20","08WES1037",2020-09-01,"2020",20.0500000000001,3107.75000000001,2020
"1237","08WES1037_2002","08WES1037",2002-08-01,"2002",16.55,2373.10000000001,2002
"1238","08WES1037_2003","08WES1037",2003-08-05,"2003",20.45,2699.45,2003
"1239","08WES1037_2007","08WES1037",2007-09-24,"2007",13.35,3395.90000000001,2007
"1240","08WES1037_21","08WES1037",2021-09-28,"2021",14.45,3639.70000000001,2021
"1241","08WES1178/05","08WES1178",2005-08-23,"2005",16.6,2847.40000000001,2005
"1242","08WES1178/06","08WES1178",2006-08-09,"2006",17.9,2500.85,2006
"1243","08WES1178/08","08WES1178",2008-09-10,"2008",16.25,2768.40000000001,2008
"1244","08WES1178/10","08WES1178",2010-08-05,"2010",21.55,2431.00000000001,2010
"1245","08WES1178_11","08WES1178",2011-08-15,"2011",17.4,2224.75000000001,2011
"1246","08WES1178_12","08WES1178",2012-08-15,"2012",20.7,2364.15000000001,2012
"1247","08WES1178_13","08WES1178",2013-08-07,"2013",20.5,2446.45,2013
"1248","08WES1178_14","08WES1178",2014-09-02,"2014",16.3000000000001,3020.40000000001,2014
"1249","08WES1178_15","08WES1178",2015-08-26,"2015",19.9,3237.00000000001,2015
"1250","08WES1178_16","08WES1178",2016-08-29,"2016",18.7,3089.45000000001,2016
"1251","08WES1178_17","08WES1178",2017-07-27,"2017",15.45,2105.95,2017
"1252","08WES1178_18","08WES1178",2018-08-02,"2018",16.7,2374.15,2018
"1253","08WES1178_19","08WES1178",2019-07-18,"2019",16.45,2002.85,2019
"1254","08WES1178_20","08WES1178",2020-07-30,"2020",21.5,2233.85,2020
"1255","08WES1178_2003","08WES1178",2003-08-01,"2003",18.9,2419.55,2003
"1256","08WES1178_21","08WES1178",2021-07-14,"2021",17.75,2003.1,2021
