PSSB_SAMPID,PSSB_SITID,PSSB_VISID,tblSampleEvent_SAMPLE_NUMBER,SITE_ID,SampleDate,Time,tblRiffleGroup_SAMPLE_NUMBER,Reach_Length_ft,Number_of_Riffles_Sampled,Streambank_Stability,RiffleNumber,Riffle_Flow_Distance_ft,Riffle_Flow_Time_sec_Rep1,Riffle_Flow_Time_sec_Rep2,Riffle_Flow_Time_sec_Rep3
5880,203,3787,08WES1037_11,08WES1037,8/2/2011 0:00:00,12/30/1899 8:30:00,08WES1037_11,88,,3,3,6,3.38,3.96,4.39
3958,204,2412,08WES1178_02,08WES1178,9/12/2002 0:00:00,,08WES1178_02,,,,1,3,5,6,6.5
3958,204,2412,08WES1178_02,08WES1178,9/12/2002 0:00:00,,08WES1178_02,,,,2,3,5,5,5
3958,204,2412,08WES1178_02,08WES1178,9/12/2002 0:00:00,,08WES1178_02,,,,3,3,4,4,4
3201,204,1946,08WES1178_03,08WES1178,8/1/2003 0:00:00,12/30/1899 13:30:00,08WES1178_03,,,,1,3,3.62,4.92,4.91
3201,204,1946,08WES1178_03,08WES1178,8/1/2003 0:00:00,12/30/1899 13:30:00,08WES1178_03,,,,2,3,3.18,2.43,3.92
3201,204,1946,08WES1178_03,08WES1178,8/1/2003 0:00:00,12/30/1899 13:30:00,08WES1178_03,,,,3,3,4.29,4.58,4.45
980,204,883,08WES1178_05,08WES1178,8/23/2005 0:00:00,12/30/1899 11:09:00,08WES1178_05,,,,1,5,6.58,4.85,5
980,204,883,08WES1178_05,08WES1178,8/23/2005 0:00:00,12/30/1899 11:09:00,08WES1178_05,,,,2,5,7.46,8.62,7.35
980,204,883,08WES1178_05,08WES1178,8/23/2005 0:00:00,12/30/1899 11:09:00,08WES1178_05,,,,3,5,6.33,5.38,6.25
165,204,165,08WES1178_06,08WES1178,8/9/2006 0:00:00,12/30/1899 14:30:00,08WES1178_06,60,,4,1,3,4.09,3.76,3.2
165,204,165,08WES1178_06,08WES1178,8/9/2006 0:00:00,12/30/1899 14:30:00,08WES1178_06,60,,4,2,5,9.1,6.54,9.81
165,204,165,08WES1178_06,08WES1178,8/9/2006 0:00:00,12/30/1899 14:30:00,08WES1178_06,60,,4,3,4,23,15.1,22.36
3631,204,2145,08WES1178_07,08WES1178,8/29/2007 0:00:00,12/30/1899 11:15:00,08WES1178_07,55,,3,1,2,2.9,1.8,1.9
3631,204,2145,08WES1178_07,08WES1178,8/29/2007 0:00:00,12/30/1899 11:15:00,08WES1178_07,55,,3,2,2,2.4,1.9,2.1
3631,204,2145,08WES1178_07,08WES1178,8/29/2007 0:00:00,12/30/1899 11:15:00,08WES1178_07,55,,3,3,2,2.1,2.3,2.4
663,204,600,08WES1178_08,08WES1178,9/10/2008 0:00:00,,08WES1178_08,40,,2,1,2,1.6,2.4,2.6
663,204,600,08WES1178_08,08WES1178,9/10/2008 0:00:00,,08WES1178_08,40,,2,2,2,1.88,2.41,1.94
663,204,600,08WES1178_08,08WES1178,9/10/2008 0:00:00,,08WES1178_08,40,,2,3,2,1.81,2.4,1.81
4108,204,2543,08WES1178_09,08WES1178,8/5/2009 0:00:00,12/30/1899 10:05:00,08WES1178_09,50,,2,1,,,,
4108,204,2543,08WES1178_09,08WES1178,8/5/2009 0:00:00,12/30/1899 10:05:00,08WES1178_09,50,,2,2,5,5.5,5,5.5
4108,204,2543,08WES1178_09,08WES1178,8/5/2009 0:00:00,12/30/1899 10:05:00,08WES1178_09,50,,2,3,,,,
4944,204,3108,08WES1178_10,08WES1178,8/5/2010 0:00:00,12/30/1899 11:05:00,08WES1178_10,100,,3,1,1,2.1,1.4,1.6
4944,204,3108,08WES1178_10,08WES1178,8/5/2010 0:00:00,12/30/1899 11:05:00,08WES1178_10,100,,3,2,1,1.8,1.5,1.8
4944,204,3108,08WES1178_10,08WES1178,8/5/2010 0:00:00,12/30/1899 11:05:00,08WES1178_10,100,,3,3,1,1.4,1.5,1.5
5829,204,3741,08WES1178_11,08WES1178,8/15/2011 0:00:00,12/30/1899 12:30:00,08WES1178_11,125,,3,1,5,3.34,5.57,4.66
5829,204,3741,08WES1178_11,08WES1178,8/15/2011 0:00:00,12/30/1899 12:30:00,08WES1178_11,125,,3,2,5,4.5,4.65,4.6
5829,204,3741,08WES1178_11,08WES1178,8/15/2011 0:00:00,12/30/1899 12:30:00,08WES1178_11,125,,3,3,5,4.37,4.15,3.35
3202,205,1947,08WES1340_03,08WES1340,8/8/2003 0:00:00,12/30/1899 10:20:00,08WES1340_03,,,,1,3,3.13,3.48,3.57
3202,205,1947,08WES1340_03,08WES1340,8/8/2003 0:00:00,12/30/1899 10:20:00,08WES1340_03,,,,2,2,4.66,4.5,3.8
3202,205,1947,08WES1340_03,08WES1340,8/8/2003 0:00:00,12/30/1899 10:20:00,08WES1340_03,,,,3,3,4.24,4.93,4.75
948,205,844,08WES1340_05,08WES1340,8/17/2005 0:00:00,12/30/1899 12:20:00,08WES1340_05,,,,1,5,4.76,15.63,50
948,205,844,08WES1340_05,08WES1340,8/17/2005 0:00:00,12/30/1899 12:20:00,08WES1340_05,,,,2,5,9.43,8.33,11.9
948,205,844,08WES1340_05,08WES1340,8/17/2005 0:00:00,12/30/1899 12:20:00,08WES1340_05,,,,3,5,3.14,2.12,2.81
166,205,166,08WES1340_06,08WES1340,8/14/2006 0:00:00,12/30/1899 11:35:00,08WES1340_06,75,,3,1,2,1.06,0.96,1.16
166,205,166,08WES1340_06,08WES1340,8/14/2006 0:00:00,12/30/1899 11:35:00,08WES1340_06,75,,3,2,2,1.92,2.06,2.52
166,205,166,08WES1340_06,08WES1340,8/14/2006 0:00:00,12/30/1899 11:35:00,08WES1340_06,75,,3,3,2,2.41,2.47,2.62
3632,205,2146,08WES1340_07,08WES1340,9/24/2007 0:00:00,12/30/1899 11:30:00,08WES1340_07,70,,3,1,5,3,3,3
3632,205,2146,08WES1340_07,08WES1340,9/24/2007 0:00:00,12/30/1899 11:30:00,08WES1340_07,70,,3,2,5,3,2,2
3632,205,2146,08WES1340_07,08WES1340,9/24/2007 0:00:00,12/30/1899 11:30:00,08WES1340_07,70,,3,3,5,3,3,3
661,205,598,08WES1340_08,08WES1340,9/2/2008 0:00:00,,08WES1340_08,65,,3,1,4,2.85,2.31,2.68
661,205,598,08WES1340_08,08WES1340,9/2/2008 0:00:00,,08WES1340_08,65,,3,2,4,2.72,2.75,3.28
661,205,598,08WES1340_08,08WES1340,9/2/2008 0:00:00,,08WES1340_08,65,,3,3,2,2.06,1.59,1.97
4945,205,3109,08WES1340_10,08WES1340,8/2/2010 0:00:00,12/30/1899 12:15:00,08WES1340_10,65,,2,1,10,6,8,8
4945,205,3109,08WES1340_10,08WES1340,8/2/2010 0:00:00,12/30/1899 12:15:00,08WES1340_10,65,,2,2,6,10,12,10
4945,205,3109,08WES1340_10,08WES1340,8/2/2010 0:00:00,12/30/1899 12:15:00,08WES1340_10,65,,2,3,6,3,4,3
5944,205,3844,08WES1340_11,08WES1340,8/2/2011 0:00:00,12/30/1899 13:25:00,08WES1340_11,88,,2,1,7,3.4,3.08,3.37
5944,205,3844,08WES1340_11,08WES1340,8/2/2011 0:00:00,12/30/1899 13:25:00,08WES1340_11,88,,2,2,5,2.17,2.37,2.66
5944,205,3844,08WES1340_11,08WES1340,8/2/2011 0:00:00,12/30/1899 13:25:00,08WES1340_11,88,,2,3,5,5.5,5.21,5.07
3959,206,2413,08WES1490_02,08WES1490,8/1/2002 0:00:00,,08WES1490_02,,,,1,2,2,2.5,2.5
3959,206,2413,08WES1490_02,08WES1490,8/1/2002 0:00:00,,08WES1490_02,,,,3,2,3,3.5,3
3203,206,1948,08WES1490_03,08WES1490,8/8/2003 0:00:00,12/30/1899 11:30:00,08WES1490_03,,,,1,2,4.57,4.55,5.49
3203,206,1948,08WES1490_03,08WES1490,8/8/2003 0:00:00,12/30/1899 11:30:00,08WES1490_03,,,,2,2,5.69,6.72,4.54
3203,206,1948,08WES1490_03,08WES1490,8/8/2003 0:00:00,12/30/1899 11:30:00,08WES1490_03,,,,3,3,7.57,6.55,5.69
949,206,845,08WES1490_05,08WES1490,8/17/2005 0:00:00,12/30/1899 10:40:00,08WES1490_05,,,,1,10,45.45,26.32,71.42
949,206,845,08WES1490_05,08WES1490,8/17/2005 0:00:00,12/30/1899 10:40:00,08WES1490_05,,,,2,10,62.5,58.82,125
949,206,845,08WES1490_05,08WES1490,8/17/2005 0:00:00,12/30/1899 10:40:00,08WES1490_05,,,,3,10,22.73,47.62,55.56
167,206,167,08WES1490_06,08WES1490,8/14/2006 0:00:00,12/30/1899 10:35:00,08WES1490_06,35,,2,1,2,7.22,8.27,7.16
665,206,603,08WES1490_08,08WES1490,9/2/2008 0:00:00,12/30/1899 10:30:00,08WES1490_08,30,,2,1,2,1.88,1.88,2.1
665,206,603,08WES1490_08,08WES1490,9/2/2008 0:00:00,12/30/1899 10:30:00,08WES1490_08,30,,2,2,2,1.6,1.72,1.81
665,206,603,08WES1490_08,08WES1490,9/2/2008 0:00:00,12/30/1899 10:30:00,08WES1490_08,30,,2,3,2,1.66,1.88,2.28
4105,206,2541,08WES1490_09,08WES1490,8/4/2009 0:00:00,12/30/1899 12:15:00,08WES1490_09,30,,2,1,2,4,4,4
4105,206,2541,08WES1490_09,08WES1490,8/4/2009 0:00:00,12/30/1899 12:15:00,08WES1490_09,30,,2,2,2,4,4,4
4105,206,2541,08WES1490_09,08WES1490,8/4/2009 0:00:00,12/30/1899 12:15:00,08WES1490_09,30,,2,3,3,5,6,5
4946,206,3110,08WES1490_10,08WES1490,8/2/2010 0:00:00,12/30/1899 12:45:00,08WES1490_10,27,,,1,2,3,4,3
4946,206,3110,08WES1490_10,08WES1490,8/2/2010 0:00:00,12/30/1899 12:45:00,08WES1490_10,27,,,2,5,8,9,8
4946,206,3110,08WES1490_10,08WES1490,8/2/2010 0:00:00,12/30/1899 12:45:00,08WES1490_10,27,,,3,2,4,4,3
5879,206,3786,08WES1490_11,08WES1490,8/2/2011 0:00:00,12/30/1899 14:30:00,08WES1490_11,28,,3,1,5,8.73,10.4,12.03
5879,206,3786,08WES1490_11,08WES1490,8/2/2011 0:00:00,12/30/1899 14:30:00,08WES1490_11,28,,3,2,5,6.78,6.22,5.97
5879,206,3786,08WES1490_11,08WES1490,8/2/2011 0:00:00,12/30/1899 14:30:00,08WES1490_11,28,,3,3,5,13.82,6.95,8.59
3960,207,2414,08WES1579_02,08WES1579,8/27/2002 0:00:00,,08WES1579_02,,,,1,1,2,2,2
3960,207,2414,08WES1579_02,08WES1579,8/27/2002 0:00:00,,08WES1579_02,,,,2,2,2,1.75,2
3960,207,2414,08WES1579_02,08WES1579,8/27/2002 0:00:00,,08WES1579_02,,,,3,2,3,4,3
3620,207,1949,08WES1579_03,08WES1579,8/8/2003 0:00:00,12/30/1899 13:20:00,08WES1579_03,,,,1,2,1.86,1.77,2.01
3620,207,1949,08WES1579_03,08WES1579,8/8/2003 0:00:00,12/30/1899 13:20:00,08WES1579_03,,,,2,3,4.09,3.83,3.23
3620,207,1949,08WES1579_03,08WES1579,8/8/2003 0:00:00,12/30/1899 13:20:00,08WES1579_03,,,,3,3,4.4,3.26,3
950,207,846,08WES1579_05,08WES1579,8/17/2005 0:00:00,12/30/1899 9:30:00,08WES1579_05,,,,1,10,11.11,17.54,18.52
950,207,846,08WES1579_05,08WES1579,8/17/2005 0:00:00,12/30/1899 9:30:00,08WES1579_05,,,,2,10,9.43,14.08,16.67
950,207,846,08WES1579_05,08WES1579,8/17/2005 0:00:00,12/30/1899 9:30:00,08WES1579_05,,,,3,10,20.4,90.91,25
168,207,168,08WES1579_06,08WES1579,8/14/2006 0:00:00,12/30/1899 8:55:00,08WES1579_06,75,,2,1,2,1.38,1.41,1.2
168,207,168,08WES1579_06,08WES1579,8/14/2006 0:00:00,12/30/1899 8:55:00,08WES1579_06,75,,2,2,2,1.7,1.41,1.61
168,207,168,08WES1579_06,08WES1579,8/14/2006 0:00:00,12/30/1899 8:55:00,08WES1579_06,75,,2,3,2,1.44,1.34,1.63
3633,207,2147,08WES1579_07,08WES1579,9/24/2007 0:00:00,12/30/1899 10:30:00,08WES1579_07,60,,3,1,5,5,4,5
3633,207,2147,08WES1579_07,08WES1579,9/24/2007 0:00:00,12/30/1899 10:30:00,08WES1579_07,60,,3,2,5,3,3,3
3633,207,2147,08WES1579_07,08WES1579,9/24/2007 0:00:00,12/30/1899 10:30:00,08WES1579_07,60,,3,3,5,4,3,3
664,207,601,08WES1579_08,08WES1579,9/2/2008 0:00:00,12/30/1899 9:15:00,08WES1579_08,50,,2,1,2,1.53,1.56,1.54
664,207,601,08WES1579_08,08WES1579,9/2/2008 0:00:00,12/30/1899 9:15:00,08WES1579_08,50,,2,2,3,2.41,2.32,2.35
664,207,601,08WES1579_08,08WES1579,9/2/2008 0:00:00,12/30/1899 9:15:00,08WES1579_08,50,,2,3,3,1.72,2.2,1.94
4104,207,2540,08WES1579_09,08WES1579,8/4/2009 0:00:00,12/30/1899 13:50:00,08WES1579_09,110,,4,1,5,9,7,10
4104,207,2540,08WES1579_09,08WES1579,8/4/2009 0:00:00,12/30/1899 13:50:00,08WES1579_09,110,,4,2,5,6,7,6
4104,207,2540,08WES1579_09,08WES1579,8/4/2009 0:00:00,12/30/1899 13:50:00,08WES1579_09,110,,4,3,6,9,10,8
4947,207,3111,08WES1579_10,08WES1579,8/2/2010 0:00:00,12/30/1899 13:20:00,08WES1579_10,90,,3,1,6,10,11,10
4947,207,3111,08WES1579_10,08WES1579,8/2/2010 0:00:00,12/30/1899 13:20:00,08WES1579_10,90,,3,2,3,5,6,6
4947,207,3111,08WES1579_10,08WES1579,8/2/2010 0:00:00,12/30/1899 13:20:00,08WES1579_10,90,,3,3,3,6,7,6
5830,207,3743,08WES1579_11,08WES1579,8/24/2011 0:00:00,12/30/1899 13:30:00,08WES1579_11,44,,3,1,3,2.72,2.67,2.78
5830,207,3743,08WES1579_11,08WES1579,8/24/2011 0:00:00,12/30/1899 13:30:00,08WES1579_11,44,,3,2,4,4.41,4.91,4.61
5830,207,3743,08WES1579_11,08WES1579,8/24/2011 0:00:00,12/30/1899 13:30:00,08WES1579_11,44,,3,3,4,2.32,2.67,2.78
3985,208,2442,09BLA0675_02,09BLA0675,8/8/2002 0:00:00,,09BLA0675_02,,,,1,2.417,3.5,3,3
3985,208,2442,09BLA0675_02,09BLA0675,8/8/2002 0:00:00,,09BLA0675_02,,,,2,3,3,4,4
3985,208,2442,09BLA0675_02,09BLA0675,8/8/2002 0:00:00,,09BLA0675_02,,,,3,3,3,3,3.5
3213,208,1959,09BLA0675_03,09BLA0675,8/15/2003 0:00:00,12/30/1899 11:30:00,09BLA0675_03,,,,1,3,3.49,3.04,3.47
3213,208,1959,09BLA0675_03,09BLA0675,8/15/2003 0:00:00,12/30/1899 11:30:00,09BLA0675_03,,,,2,3,1.86,1.87,1.64
3213,208,1959,09BLA0675_03,09BLA0675,8/15/2003 0:00:00,12/30/1899 11:30:00,09BLA0675_03,,,,3,3,3.69,4.6,4.47
1013,208,922,09BLA0675_05,09BLA0675,9/6/2005 0:00:00,12/30/1899 13:15:00,09BLA0675_05,,,,1,18,16.41,14.4,16.52
1013,208,922,09BLA0675_05,09BLA0675,9/6/2005 0:00:00,12/30/1899 13:15:00,09BLA0675_05,,,,2,17,8.22,10.21,7.95
1013,208,922,09BLA0675_05,09BLA0675,9/6/2005 0:00:00,12/30/1899 13:15:00,09BLA0675_05,,,,3,10,9.38,7.12,7.91
3635,208,2148,09BLA0675_07,09BLA0675,8/9/2007 0:00:00,12/30/1899 13:21:00,09BLA0675_07,119,,3,1,8,5.04,5.37,5.02
3635,208,2148,09BLA0675_07,09BLA0675,8/9/2007 0:00:00,12/30/1899 13:21:00,09BLA0675_07,119,,3,2,8,4.84,4.88,5.12
3635,208,2148,09BLA0675_07,09BLA0675,8/9/2007 0:00:00,12/30/1899 13:21:00,09BLA0675_07,119,,3,3,9,5.9,5.54,5.93
4041,208,2491,09BLA0675_09,09BLA0675,8/24/2009 0:00:00,12/30/1899 12:40:00,09BLA0675_09,189,,4,1,10,10.2,9.4,10.6
4041,208,2491,09BLA0675_09,09BLA0675,8/24/2009 0:00:00,12/30/1899 12:40:00,09BLA0675_09,189,,4,2,10,8.9,7.8,7.8
4041,208,2491,09BLA0675_09,09BLA0675,8/24/2009 0:00:00,12/30/1899 12:40:00,09BLA0675_09,189,,4,3,10,7.9,6.5,7.9
4948,208,3112,09BLA0675_10,09BLA0675,8/25/2010 0:00:00,12/30/1899 10:50:00,09BLA0675_10,75,,3,1,5,2.39,2.16,2.86
4948,208,3112,09BLA0675_10,09BLA0675,8/25/2010 0:00:00,12/30/1899 10:50:00,09BLA0675_10,75,,3,2,5,2.01,2.11,2.7
4948,208,3112,09BLA0675_10,09BLA0675,8/25/2010 0:00:00,12/30/1899 10:50:00,09BLA0675_10,75,,3,3,5,3.39,3.11,3.56
5971,208,3884,09BLA0675_11,09BLA0675,7/21/2011 0:00:00,12/30/1899 8:45:00,09BLA0675_11,172,,,1,10,4.25,4.37,4.26
5971,208,3884,09BLA0675_11,09BLA0675,7/21/2011 0:00:00,12/30/1899 8:45:00,09BLA0675_11,172,,,2,10,5.12,4.69,4.92
5971,208,3884,09BLA0675_11,09BLA0675,7/21/2011 0:00:00,12/30/1899 8:45:00,09BLA0675_11,172,,,3,10,6.04,5.35,6.61
3986,209,2443,09BLA0716_02,09BLA0716,8/8/2002 0:00:00,,09BLA0716_02,,,,1,3,3,2.5,3
3986,209,2443,09BLA0716_02,09BLA0716,8/8/2002 0:00:00,,09BLA0716_02,,,,2,3,3,2.5,2.5
3986,209,2443,09BLA0716_02,09BLA0716,8/8/2002 0:00:00,,09BLA0716_02,,,,3,3,2.5,2,2.5
4574,209,1961,09BLA0716_03,09BLA0716,8/15/2003 0:00:00,12/30/1899 12:45:00,09BLA0716_03,,,,1,3,1.32,1.14,1.22
4574,209,1961,09BLA0716_03,09BLA0716,8/15/2003 0:00:00,12/30/1899 12:45:00,09BLA0716_03,,,,2,3,1.97,1.98,1.38
4574,209,1961,09BLA0716_03,09BLA0716,8/15/2003 0:00:00,12/30/1899 12:45:00,09BLA0716_03,,,,3,3,3.23,4.01,2.33
1024,209,932,09BLA0716_05,09BLA0716,9/8/2005 0:00:00,12/30/1899 9:45:00,09BLA0716_05,,,,1,10,4.12,4.22,4.28
1024,209,932,09BLA0716_05,09BLA0716,9/8/2005 0:00:00,12/30/1899 9:45:00,09BLA0716_05,,,,2,10,5.16,5.06,4.66
1024,209,932,09BLA0716_05,09BLA0716,9/8/2005 0:00:00,12/30/1899 9:45:00,09BLA0716_05,,,,3,6,4.22,3.94,3.16
170,209,170,09BLA0716_06,09BLA0716,8/8/2006 0:00:00,12/30/1899 8:30:00,09BLA0716_06,73,,2,1,4,2.5,2,2
170,209,170,09BLA0716_06,09BLA0716,8/8/2006 0:00:00,12/30/1899 8:30:00,09BLA0716_06,73,,2,2,5,4,3.5,3.75
170,209,170,09BLA0716_06,09BLA0716,8/8/2006 0:00:00,12/30/1899 8:30:00,09BLA0716_06,73,,2,3,5,5,7,3.5
3636,209,2149,09BLA0716_07,09BLA0716,8/9/2007 0:00:00,12/30/1899 11:08:00,09BLA0716_07,44,,2,1,6,3.08,3.13,3.49
3636,209,2149,09BLA0716_07,09BLA0716,8/9/2007 0:00:00,12/30/1899 11:08:00,09BLA0716_07,44,,2,2,7,5.4,4.77,4.57
3636,209,2149,09BLA0716_07,09BLA0716,8/9/2007 0:00:00,12/30/1899 11:08:00,09BLA0716_07,44,,2,3,6,2.86,3.17,3.33
750,209,688,09BLA0716_08,09BLA0716,8/13/2008 0:00:00,12/30/1899 14:00:00,09BLA0716_08,193,,3,1,10,5.53,5.62,5.66
750,209,688,09BLA0716_08,09BLA0716,8/13/2008 0:00:00,12/30/1899 14:00:00,09BLA0716_08,193,,3,2,8,4.75,4.4,4.1
750,209,688,09BLA0716_08,09BLA0716,8/13/2008 0:00:00,12/30/1899 14:00:00,09BLA0716_08,193,,3,3,8,4.66,4.28,4
4127,209,2563,09BLA0716_09,09BLA0716,8/11/2009 0:00:00,12/30/1899 11:00:00,09BLA0716_09,128,,2,1,10,6,5.94,5.94
4127,209,2563,09BLA0716_09,09BLA0716,8/11/2009 0:00:00,12/30/1899 11:00:00,09BLA0716_09,128,,2,2,10,4.28,4.22,4.19
4127,209,2563,09BLA0716_09,09BLA0716,8/11/2009 0:00:00,12/30/1899 11:00:00,09BLA0716_09,128,,2,3,10,4.44,4.87,4.91
4898,209,3070,09BLA0716_10,09BLA0716,8/4/2010 0:00:00,12/30/1899 11:30:00,09BLA0716_10,118,,3,1,5,7.7,7.4,5.7
4898,209,3070,09BLA0716_10,09BLA0716,8/4/2010 0:00:00,12/30/1899 11:30:00,09BLA0716_10,118,,3,2,5,5.3,50,5.8
4898,209,3070,09BLA0716_10,09BLA0716,8/4/2010 0:00:00,12/30/1899 11:30:00,09BLA0716_10,118,,3,3,5,3.9,4.4,4.1
5907,209,3826,09BLA0716_11,09BLA0716,8/25/2011 0:00:00,12/30/1899 12:30:00,09BLA0716_11,75,,2,1,5,2.22,1.85,2.47
5907,209,3826,09BLA0716_11,09BLA0716,8/25/2011 0:00:00,12/30/1899 12:30:00,09BLA0716_11,75,,2,2,5,2.44,2.41,2.43
5907,209,3826,09BLA0716_11,09BLA0716,8/25/2011 0:00:00,12/30/1899 12:30:00,09BLA0716_11,75,,2,3,2.5,2.5,2.83,2.97
3987,210,2444,09BLA0722_02,09BLA0722,8/8/2002 0:00:00,,09BLA0722_02,,,,1,3,3.5,3.5,4
3987,210,2444,09BLA0722_02,09BLA0722,8/8/2002 0:00:00,,09BLA0722_02,,,,2,3,2.5,3,2.5
3987,210,2444,09BLA0722_02,09BLA0722,8/8/2002 0:00:00,,09BLA0722_02,,,,3,3,2.5,2.5,2
3216,210,1962,09BLA0722_03,09BLA0722,8/28/2003 0:00:00,12/30/1899 9:50:00,09BLA0722_03,,,,1,3,2.47,2.43,2.78
3216,210,1962,09BLA0722_03,09BLA0722,8/28/2003 0:00:00,12/30/1899 9:50:00,09BLA0722_03,,,,2,2,1.9,1.53,1.57
3216,210,1962,09BLA0722_03,09BLA0722,8/28/2003 0:00:00,12/30/1899 9:50:00,09BLA0722_03,,,,3,3,2.94,3.25,3.33
1014,210,923,09BLA0722_05,09BLA0722,9/6/2005 0:00:00,12/30/1899 10:18:00,09BLA0722_05,,,,1,11,13.11,10.89,7.81
171,210,171,09BLA0722_06,09BLA0722,8/7/2006 0:00:00,12/30/1899 10:20:00,09BLA0722_06,70,,4,1,5,4.67,4.33,4.87
171,210,171,09BLA0722_06,09BLA0722,8/7/2006 0:00:00,12/30/1899 10:20:00,09BLA0722_06,70,,4,2,13,8.33,8.17,8.27
171,210,171,09BLA0722_06,09BLA0722,8/7/2006 0:00:00,12/30/1899 10:20:00,09BLA0722_06,70,,4,3,6.5,3.72,4.17,4.47
3699,210,2206,09BLA0722_07,09BLA0722,8/27/2007 0:00:00,12/30/1899 11:00:00,09BLA0722_07,226,,1,1,7,4.96,5.26,5.57
3699,210,2206,09BLA0722_07,09BLA0722,8/27/2007 0:00:00,12/30/1899 11:00:00,09BLA0722_07,226,,1,2,7,6.02,6.24,5.47
3699,210,2206,09BLA0722_07,09BLA0722,8/27/2007 0:00:00,12/30/1899 11:00:00,09BLA0722_07,226,,1,3,7,5.53,5.87,7.57
699,210,636,09BLA0722_08,09BLA0722,8/19/2008 0:00:00,12/30/1899 9:30:00,09BLA0722_08,115,,1,1,6,6.97,8.44,8.38
699,210,636,09BLA0722_08,09BLA0722,8/19/2008 0:00:00,12/30/1899 9:30:00,09BLA0722_08,115,,1,2,8,6.72,7.68,6.65
699,210,636,09BLA0722_08,09BLA0722,8/19/2008 0:00:00,12/30/1899 9:30:00,09BLA0722_08,115,,1,3,8,6.37,6.31,6.12
4081,210,2532,09BLA0722_09,09BLA0722,8/10/2009 0:00:00,12/30/1899 13:00:00,09BLA0722_09,144,,2,1,8,8.8,7.4,7
4081,210,2532,09BLA0722_09,09BLA0722,8/10/2009 0:00:00,12/30/1899 13:00:00,09BLA0722_09,144,,2,2,3,1.8,2.6,1.9
4081,210,2532,09BLA0722_09,09BLA0722,8/10/2009 0:00:00,12/30/1899 13:00:00,09BLA0722_09,144,,2,3,8,6.1,6.5,6.6
4949,210,3113,09BLA0722_10,09BLA0722,8/25/2010 0:00:00,12/30/1899 13:45:00,09BLA0722_10,65,,2,1,5,2.92,3.48,2.77
4949,210,3113,09BLA0722_10,09BLA0722,8/25/2010 0:00:00,12/30/1899 13:45:00,09BLA0722_10,65,,2,2,5,3.09,3.39,4.16
4949,210,3113,09BLA0722_10,09BLA0722,8/25/2010 0:00:00,12/30/1899 13:45:00,09BLA0722_10,65,,2,3,5,3.2,3.39,3.11
5764,210,3694,09BLA0722_11,09BLA0722,8/2/2011 0:00:00,12/30/1899 14:30:00,09BLA0722_11,105,,2,1,3,2.77,2.67,2.54
5764,210,3694,09BLA0722_11,09BLA0722,8/2/2011 0:00:00,12/30/1899 14:30:00,09BLA0722_11,105,,2,2,3,2.22,1.8,1.95
5764,210,3694,09BLA0722_11,09BLA0722,8/2/2011 0:00:00,12/30/1899 14:30:00,09BLA0722_11,105,,2,3,3,1.92,1.98,2.13
3995,211,2450,09BLA0756_02,09BLA0756,8/19/2002 0:00:00,,09BLA0756_02,,,,1,3,2,2,2
3995,211,2450,09BLA0756_02,09BLA0756,8/19/2002 0:00:00,,09BLA0756_02,,,,2,3,7,6,6
3995,211,2450,09BLA0756_02,09BLA0756,8/19/2002 0:00:00,,09BLA0756_02,,,,3,3,3.5,4,3
3217,211,1963,09BLA0756_03,09BLA0756,8/15/2003 0:00:00,12/30/1899 14:30:00,09BLA0756_03,,,,1,2,3.69,3.49,4.24
3217,211,1963,09BLA0756_03,09BLA0756,8/15/2003 0:00:00,12/30/1899 14:30:00,09BLA0756_03,,,,2,3,5.54,5.38,5.33
3217,211,1963,09BLA0756_03,09BLA0756,8/15/2003 0:00:00,12/30/1899 14:30:00,09BLA0756_03,,,,3,2,2.11,3.69,3.09
1025,211,933,09BLA0756_05,09BLA0756,9/8/2005 0:00:00,12/30/1899 13:00:00,09BLA0756_05,,,,1,6,5.5,5.31,4.97
1025,211,933,09BLA0756_05,09BLA0756,9/8/2005 0:00:00,12/30/1899 13:00:00,09BLA0756_05,,,,2,8,5.56,7.32,6.6
1025,211,933,09BLA0756_05,09BLA0756,9/8/2005 0:00:00,12/30/1899 13:00:00,09BLA0756_05,,,,3,10,8.22,7.94,9.15
172,211,172,09BLA0756_06,09BLA0756,8/8/2006 0:00:00,12/30/1899 12:10:00,09BLA0756_06,127,,2,1,5,3.88,4.91,4.03
172,211,172,09BLA0756_06,09BLA0756,8/8/2006 0:00:00,12/30/1899 12:10:00,09BLA0756_06,127,,2,2,8,5.15,5.69,7.37
172,211,172,09BLA0756_06,09BLA0756,8/8/2006 0:00:00,12/30/1899 12:10:00,09BLA0756_06,127,,2,3,5,13,15.8,14.7
3638,211,2150,09BLA0756_07,09BLA0756,8/15/2007 0:00:00,12/30/1899 10:00:00,09BLA0756_07,86,,2,1,5,7.07,5.68,7.2
3638,211,2150,09BLA0756_07,09BLA0756,8/15/2007 0:00:00,12/30/1899 10:00:00,09BLA0756_07,86,,2,2,10,7.99,8.19,8.26
3638,211,2150,09BLA0756_07,09BLA0756,8/15/2007 0:00:00,12/30/1899 10:00:00,09BLA0756_07,86,,2,3,5,5.02,5.42,4.49
708,211,645,09BLA0756_08,09BLA0756,8/12/2008 0:00:00,12/30/1899 13:15:00,09BLA0756_08,64,,4,1,6,4.14,4.05,4.11
